ProductName,Match_2,Match_4,Match_6,Eng Code,Kor Code
"PRODUCT_NAME: Real Fruit Power - Pomegranate, 1L Pack",False,False,False,200949,291719
PRODUCT_NAME: SSKR Alum Phitkari Stone Fitkari Crystals - 450 Gms,False,False,False,811259,701333
PRODUCT_NAME: Keya Sprinklers Combo | Italian Pizza Oregano 80g | Piri Piri 80g Pack of 2,False,False,False,210390,190220
"PRODUCT_NAME: MuscleBlaze 100% Whey Protein (Rich Milk Chocolate, 1 kg / 2.2 lb) Ultra Premium Whey Blend Pure Isolate Whey as Primary P...",True,True,True,210610,210610
"PRODUCT_NAME: Veeba White Pasta Dressing, 250g",False,False,False,210390,190230
"PRODUCT_NAME: Kellogg's Chocos Moons & Stars 375g with Whole Grain | High in Calcium & Protein, 10 Essential Vitamins & Minerals, Source...",False,False,False,100890,190490
PRODUCT_NAME: Molsi's Deseeded Black dates 500g,False,False,False,110819,081120
"PRODUCT_NAME: Twinings Peppermint, 25 Tea Bags",False,False,False,090230,210130
"PRODUCT_NAME: Mala's, Fruit Mocktail Syrup Green Mint 750ml, 1 count",False,False,False,220210,200897
"PRODUCT_NAME: Sunfeast Dark Fantasy Choco Crème, 100g Pack | Dark crunch with Smooth crème",True,True,False,180620,180690
"PRODUCT_NAME: Happilo Premium International Salted Partymix 200g | Healthy Dry Fruits Snack | Contains Kaju, Kishmish, Badam & Pista | O...",False,False,False,081350,200897
"PRODUCT_NAME: Sundrop Natural Peanut Butter | Creamy 924g, Unsweetened Peanut Butter | 29% Vegan Protein | High Protein Vegan Peanut But...",False,False,False,210610,121299
"PRODUCT_NAME: MAGGI Magic Cubes Chicken Masala, 40g | Ready Masala for Rice Dishes, Biryani, Curries & More",False,False,False,091091,210690
"PRODUCT_NAME: Slurrp Farm Coconut Sugar – Natural Sweetener, 300g",False,False,False,170230,180632
"PRODUCT_NAME: Nature Purify Dry Fruits Festival Gift Pack - 1 Kg (Almond, Cashew, Raisins, Apricot - 250g Each)",False,False,False,081350,110630
PRODUCT_NAME: Kitchen Jungle Himalayan Gulkand Jar Pack (Rose Petal Jam) (400 Grams),False,False,False,140490,060311
"PRODUCT_NAME: Lijjat Papad - Udad, 200g",False,False,False,120890,480593
"PRODUCT_NAME: The Tea Heaven | Tea Gift - Kashmiri Kahwa| 100 Grams | Tea Gift Pack-Blended with Saffron, Almonds, Spices -100% Natural ...",True,True,True,210120,210120
PRODUCT_NAME: Wagh Bakri Premium Assam Tea - 100 Tea Bags,True,True,True,090230,090230
PRODUCT_NAME: The Whole Truth - Dark Chocolate Peanut Butter | 325 g | Crunchy | No Added Sugar | High Protein | No Artificial Sweetener...,True,False,False,180400,180690
"PRODUCT_NAME: Kissan Knorr Schezwan Sauce, 200 g",True,True,True,210390,210390
"PRODUCT_NAME: Kohinoor Super Value Basmati Rice, 1 Kg + 25% Extra | Authentic Basmati Rice",False,False,False,100640,110630
"PRODUCT_NAME: SHRILALMAHAL Elite Aroma, Whole Cardamom Green Big 8mm Bold Bolt, 100g",True,True,False,090831,090832
"PRODUCT_NAME: LAVAZZA IL Mattino Vivace 100% Pure Filter Ground Coffee Powder, 200g, Bag",False,False,False,210111,090190
PRODUCT_NAME: Parle Platina Hide & Seek Chocolate Chip Cookies 350g / 400g (Weight May Vary),True,True,True,180632,180632
"PRODUCT_NAME: MTR Minute Pepper Rasam Pouch, 60 g",True,True,True,091091,091091
"PRODUCT_NAME: Knorr Classic Thick Tomato Soup, 51g / 53g (Weight May Vary)",True,True,False,210420,210410
"PRODUCT_NAME: Naturally Grown Brinjal Varikatri, 500 g",True,True,True,121299,121299
"PRODUCT_NAME: Haldiram's Nagpur Cornflakes Mixture, 350g",False,False,False,110819,190420
PRODUCT_NAME: Phalada Pure & Sure Organic Cinnamon Powder 50Gms,False,False,False,090611,200897
"PRODUCT_NAME: Haldiram's Delhi Khatta Meetha, 400g+40g extra",False,False,False,210120,110630
"PRODUCT_NAME: Colgate Active Salt Toothpaste, Germ Fighting Toothpaste for Healthy Gums and Teeth, 500gm (200g X 2 and 100g X 1)",False,False,False,300490,330610
PRODUCT_NAME: MTR 3 Mins Breakfast Magic Masala Upma Pouch 60g,True,False,False,210420,210690
PRODUCT_NAME: Tata Tea Agni | Special Leaf Tea Blend with Strong Taste | Black Tea | 500g,True,True,True,090230,090230
"PRODUCT_NAME: Amul Bitter 90% Chocolate, 150 g",True,True,True,180632,180632
"PRODUCT_NAME: Puro Healthy Turmeric, 200g",False,False,False,300490,110630
"PRODUCT_NAME: Early Foods Organic Sattu Maavu Multi-Grain Millets and Cereals Porridge Mix, 200 g",False,False,False,110819,190490
"PRODUCT_NAME: Gits Instant Rabdi Dessert Mix, 100g",False,False,False,210420,200897
"PRODUCT_NAME: Cadbury Celebrations Premium Selections Chocolate Gift Pack, Assorted, 2 x 217.8 g",True,True,True,180632,180632
PRODUCT_NAME: True Elements Roasted Flax Seeds 500g - Fibre Rich | Flax Seeds for Hair Growth | Alsi Seeds,True,False,False,120890,121299
PRODUCT_NAME: Dulal Chandra Bhar's Palm Candy Organic Palm Candy Made in Natural Traditional Method 1 Kg,False,False,False,170490,200897
PRODUCT_NAME: Bru Instant with Great Aroma of Freshly Roasted Coffee Beans | Authentic Taste of Coffee from South Indian Plantations | 1...,True,True,False,210111,210130
"PRODUCT_NAME: BubbleNut Wash Laundry Detergent Liquid ( 5 Litres ) - Natural, Organic, Baby safe, Soap nuts based ( 5 Lits) , Sensitive ...",True,False,False,340290,340130
"PRODUCT_NAME: Kellogg's Choco's Magic Hearts 325g with Whole Grain| with Disney Frozen Elsa Cut Out Mask | Source of Calcium, High in Pr...",False,False,False,100890,180632
"PRODUCT_NAME: Everest Masala - Pav Bhaji, 100g Carton",False,False,False,210120,620463
"PRODUCT_NAME: Happilo Premium Californian Roasted & Salted Pistachios 200 g (Pack of 2) | Pista Dry Fruit, Shelled Nuts Super Crunchy & ...",True,True,True,080252,080252
"PRODUCT_NAME: Splenda No Calorie Sweetener Packets, 100g",False,False,False,170260,210690
"PRODUCT_NAME: Saffola Honey Active, Made with Sundarban Forest Honey, 100% Pure Honey, No sugar adulteration, Natural Immunity booster, ...",True,True,True,040900,040900
"PRODUCT_NAME: Mega Frozen Prawns - Small, Peeled & Deveined 500g",True,False,False,030389,030695
"PRODUCT_NAME: Nature Valley Crunchy Granola Bars | Whole Grain Oats & Dark Chocolate, 210g (10 Bars-PACK OF 5) | Multigrain Energy Bars|...",False,False,False,180620,190510
"PRODUCT_NAME: BeeBaby Orthodontic Silicone Baby Pacifier/Soother with Protective Cap (Blue, Pack of 2)",False,False,False,401490,961900
PRODUCT_NAME: True Elements Pumpkin Seeds 1kg - Immunity Booster Seeds for Eating | Protein Rich Seeds for eating | Healthy Diet Snacks,False,False,False,120890,070993
"PRODUCT_NAME: 4700BC Gourmet Popcorn, Belgian Choco Caramel, Tin, 150g",False,False,False,170490,180632
PRODUCT_NAME: YUVIKA Mulethi - Multhi Spl - Glycyrrhiza Glabra - Yashtimadhu - Jeshthamadha - Licorice Root (100 Grams),False,False,False,130219,071420
"PRODUCT_NAME: Colgate Gum Expert Advanced Ayurvedic Solution Gum Care Toothpaste,80g, With Turmeric Extract, Specialized Solution For Yo...",False,False,False,300490,330610
PRODUCT_NAME: Hard shell mamra almonds(IN SHELL) (1KG),True,True,True,080211,080211
"PRODUCT_NAME: GRB Ghee Pillow Pouch, 500ml",False,False,False,300490,392330
"PRODUCT_NAME: Urban Platter Vegetable Bouillon and Broth Powder, 200g [ Anytime Convenience | Prepares Quickly | Vibrant Flavours | Idea...",False,False,False,210420,121299
"PRODUCT_NAME: Sundrop Oil - Super Lite Advanced, 1L Pouch",True,False,False,380300,381121
PRODUCT_NAME: MOGU MOGU Multi Flavour Mix Fruit Juice with 25% NATA De Coco | Energy Booster Drink | Full of Natural Fruit Fibres | No A...,False,False,False,220210,200990
PRODUCT_NAME: Groviva Wholesome Child Nutrition for Growth & Development - 400g Jar (Mango),False,False,False,300450,190110
"PRODUCT_NAME: Urban Platter Jumbo Pecan Nuts, 200g (Rich in Protein & Fiber, Crunchy,Stored in Refrigeration for Long Lasting Freshness)",False,False,False,120242,200559
"PRODUCT_NAME: Indomie Mi Goreng (Pack of 40)(80 grams Each, Non Vegetarian)",False,False,False,051199,210690
"PRODUCT_NAME: Ching's Dark Soy Sauce, 90g",False,False,False,210310,180690
PRODUCT_NAME: The Whole Truth - No Added Sugar Dark Chocolate Protein Peanut Butter - 325g with 9g Protein per serve - Crunchy,True,False,False,180400,180632
PRODUCT_NAME: Parle Platina Hide & Seek Black Bourbon Vanilla 300g,False,False,False,170490,180690
"PRODUCT_NAME: Wingreens Farms Thousand Island Nozzle Pack, 200 g",False,False,False,300510,210690
PRODUCT_NAME: 24 Mantra Organic Unpolished Bengalgram/Kandi pappu/Chana Dal - 500gms | Pack of 1 | 100% Organic | Chemical Free & Pestic...,False,False,False,300490,090230
PRODUCT_NAME: Snackible Bestselling Snacks Box | Box of 10 Healthy Snacks | Roasted | Vacuum Fried | Baked | Rich in Iron & Fibre | No A...,False,False,False,120890,210690
PRODUCT_NAME: Storia 100% Fruit Juice- Pomegranate- No Added Sugar & No Preservatives- 750 ml PET Bottle,False,False,False,220110,200989
"PRODUCT_NAME: Fresh Chrysanthemum/Shevanti Flower Yellow, 250 g",True,True,False,060319,060314
"PRODUCT_NAME: PLIX - THE PLANT FIX Apple Cider Vinegar 15 Effervescent Tablet with mother for weight loss, Vitamin B6 & B12, Pack of 4 (...",False,False,False,300450,121299
"PRODUCT_NAME: ITC Master Chef Classic Aloo Tikki, 320 g| Veg Frozen Snack| Ready to Cook",False,False,False,121299,200490
"PRODUCT_NAME: TGL Co. The Good Life Company Kashmiri Kahwa Green Tea, 16 Tea Bags (15 Tea Bags with 1 Exotic Sample)",False,False,False,090220,140490
PRODUCT_NAME: Goodricke Roasted Darjeeling Tea Bags - 100 Pieces (25 TB x 4 Pack) | Darjeeling Black Tea Bags | Flavoury Golden Orange P...,True,True,True,090230,090230
PRODUCT_NAME: Shunya Fizz Lime & Lemon & Classic Cola Combo | Sugar Free Soft Drink | 0 Calories & No Aspartame | Supercharged with Gree...,True,True,True,220210,220210
"PRODUCT_NAME: Weikfield Cocoa Powder, 150g",True,False,False,180500,180690
PRODUCT_NAME: Himalaya Himalaya Wellness Pure Herbs Karela Metabolic Wellness - 60 Tablets,False,False,False,300450,210130
"PRODUCT_NAME: Go desi Spicy Lemon Chaat, Desi Chaat, Dried fruits, Fruit snack, Dehydrated Fruit candy, Pack of 10",False,False,False,170490,200897
"PRODUCT_NAME: Oleev Active, with Goodness of Olive Oil, 1L Pouch",True,False,False,151620,150920
PRODUCT_NAME: Dukes Bourbon Premium chocolate flavoured sandwich biscuit (135g),True,True,False,180620,180631
PRODUCT_NAME: Nature Prime Dry Sweet Amla Candy Indian Gooseberry (300 G pack of 1 Jar),False,False,False,170490,200897
"PRODUCT_NAME: GreenFinity Dry Fruits Combo Pack - 1.425g (Almonds, Cashews, Pistachios, Raisins, Anjeer - 250g, Walnuts Without Shells -...",False,False,False,080232,200897
PRODUCT_NAME: Whey91 Choco Fudge Protein Bar | 20g Protein & 3g Fibre per Bar | Whey Protein | Immunity Booster Lactoferrin | No Added P...,False,False,False,180620,210610
"PRODUCT_NAME: Weikfield Green Chilli Sauce, 200g",True,True,True,210390,210390
PRODUCT_NAME: GANESH PAPAD Premium Bikaneri Special Moong Papad-400gms (9 Inch),False,False,False,110819,681389
"PRODUCT_NAME: Keya Combo of Garlic Powder 55gm, Onion Powder 50gm, Pack 2",False,False,False,091091,210390
PRODUCT_NAME: Diabodelite 200g Cookies Oats & Almond Flavour| Delight For Diabetics Multigrain sugar-free Digestive cookies with fenugre...,True,True,True,170490,170490
"PRODUCT_NAME: Lavazza IL Mattino Vivace - Pack of 2 Pouch, 2 x 200 g",False,False,False,210111,090190
"PRODUCT_NAME: HERBALIFE Afresh Energy Drink - Ginger Flavor & Tulsi Flavor For Weight Loss Energy Drink  (50g, Ginger, Tulsi Flavored) (...",False,False,False,220210,210120
"PRODUCT_NAME: Organic Tattva, Organic Sonamasuri White Gluten Free and Unpolished Rice, 5KG",False,False,False,100640,190300
"PRODUCT_NAME: Amazon Brand - Vedaka Popular Black Urad Whole, 1 kg|Rich in Protein|No Cholesterol|No Additives",False,False,False,120190,190510
"PRODUCT_NAME: Slurrp Farm Chocolate Cake Mix | Eggless, Wheat and Maida Free, 400g",True,True,True,180632,180632
"PRODUCT_NAME: Tropicana Fruit Juice - Mixed Fruit, 1L Carton",True,True,False,200949,200990
PRODUCT_NAME: Tabasco Sriracha Sauce 300g | Non-GMO Project Verified | Vegan | Gluten free | No added Colour or Presevatives,False,False,False,210390,200190
"PRODUCT_NAME: Fresh Gulchadi/Tuberose, 100 g",False,False,False,140490,070959
"PRODUCT_NAME: Tata Coffee Gold, 100% Pure Coffee, Original, 50g",False,False,False,210111,090190
"PRODUCT_NAME: Colombian Brew Hazelnut Instant Coffee Powder, No Sugar Vegan, 50gm",False,False,False,210111,090190
PRODUCT_NAME: Ferrero Rocher Premium Milk Chocolate (300g) - 24 Pieces,True,True,False,180632,180631
"PRODUCT_NAME: Eastern Biriyani Masala Powder, 100 g",False,False,False,210111,190590
"PRODUCT_NAME: Himalaya Diaper Rash Cream, 50g",False,False,False,300490,330491
"PRODUCT_NAME: Cookd Fried Chicken Kit, 285g, Ready to Cook Masala",False,False,False,210390,160239
PRODUCT_NAME: 24 Mantra Organic Unpolished Urad Dal White Whole/Minapa Pappu - 500gms | Pack of 1 | 100% Organic | Chemical Free & Pesti...,False,False,False,300490,170260
PRODUCT_NAME: Namo Organics - Sugar Kadwa Badam - 250 Gm - Diabetes Bitter Almonds - Sky Fruit/Mahogany Seeds - Sourced from 100% Organi...,False,False,False,300490,200897
PRODUCT_NAME: Hakim Suleman's Olive Vinegar (Zaitoon Sirka) Orignal 900 ML,False,False,False,220900,200570
"PRODUCT_NAME: Farmley Premium Dates Bite Dry Fruits Healthy and Delicious Sweets Gift Pack 200 gram | Made with Dates , Pistachios , Cas...",True,True,False,200819,200897
"PRODUCT_NAME: Alpenliebe Pop, 64g",False,False,False,170490,121293
PRODUCT_NAME: Himalayan Natives Organic Bilona Cow Ghee | 100% Natural Organic Cow Ghee |100% Pure Natural Organic Cow Ghee | Organic Co...,False,False,False,051199,151219
PRODUCT_NAME: Fast&Up Energy Gel - Instant Energy - Nutrition Supplement - 30g Carbs With Maltodextrin - Vegan - Pack of 5 Gels - Strawb...,False,False,False,110819,121299
"PRODUCT_NAME: Paper Boat Sparkling Coffee, 600ml | Dark Roast Coffee I Caffeinated Drink | Zero Sugar, Zero Calories I Sugar Free",False,False,False,210111,090111
"PRODUCT_NAME: Taj Mahal Tea Bags 100 pcs, Rich and Flavourful Chai - Premium Blend of Powdered Fresh Loose Tea Leaves",True,True,True,090230,090230
PRODUCT_NAME: Healthvit MCT Oil From Coconut Oil Unsweetened Keto Diet Sports | For Healthy And Instant Energy | Unflavoured & Odourless...,True,False,False,151620,151311
PRODUCT_NAME: Papilon Gel Food Colour Set of 6 x 20gm,True,False,False,320419,320620
"PRODUCT_NAME: Wagh Bakri Ginger Instant Tea Premix - No Added Sugar - 10 Sachets, 80 g (Pack of 2)",False,False,False,210120,200897
PRODUCT_NAME: Bambino Roasted Vermicelli 425 gm,False,False,False,121299,190220
"PRODUCT_NAME: RiteBite Max Protein 7 Grain Breakfast Cookies - Assorted, Pack of 6 (330g)",False,False,False,110630,190540
"PRODUCT_NAME: TE-A-ME Cranberry Apple Infusion Tea, 25 Tea Bags | 100% Caffeine Free | Fruit Infusion Tea",False,False,False,210120,200897
PRODUCT_NAME: Teabox Organic Rose Green Tea 25 Teabags | Relieves Stress and Enhances Mood | Made with 100% Whole Leaf & Natural Rose Pe...,False,False,False,210120,090230
PRODUCT_NAME: CHEETOS MASALA BALL UNIQUE ( PACK OF 10),False,False,False,110819,190300
PRODUCT_NAME: Nature's Harvest Dried Dry Sweet Amla Candy (Indian Gooseberry) (250g),False,False,False,170490,200897
"PRODUCT_NAME: High Protein All Natural Peanut Butter | Unsweetened | 37% Protein | Imported Whey Protein and Roasted Peanuts (Crunchy, 1kg)",False,False,False,210610,200551
"PRODUCT_NAME: Parle Marie Biscuit , 250g / 300g (Weight May Vary)",True,True,True,190531,190531
"PRODUCT_NAME: Hot Wheels 5-Car Pack of 1:64 Scale Vehicles, Gift for Collectors & Kids Ages 3 Yrs & Up - Color & Design may vary",False,False,False,871494,950300
PRODUCT_NAME: Tata Sampann Yumside Delhi Style Paneer Makhani | Ready to Eat Meal | Heat in 60 secs I Serves 4 Pax | Pack of 2 | 285g x 2,False,False,False,210420,190220
"PRODUCT_NAME: 24 Mantra Organic 7 Grain Multigrain Atta, 1000 g",True,True,True,110630,110630
"PRODUCT_NAME: Tata Sampann Dry Fruits & Nuts Mix (Contains Almonds, Black Raisins, Cashews, Cranberries, Green raisins, and Pistachio ke...",True,True,False,200819,200897
"PRODUCT_NAME: Wagh Bakri Masala Chai Tea Bags, 200g",True,True,True,090230,090230
"PRODUCT_NAME: Mala's Kala Khatta Syrup, 750 millilitre",False,False,False,170230,382488
PRODUCT_NAME: Morde Dark compound pack of 2 each 400 gm,False,False,False,300490,180632
"PRODUCT_NAME: Sundrop Cocoa Nut Hazelnut Spread, 350 g",True,False,False,180400,180632
PRODUCT_NAME: Pushp Brand Asafoetida Hing Jar (50 GM),False,False,False,300490,090962
PRODUCT_NAME: Open Secret Premium Roasted & Salted Pistachios 500g| Pista Dry Fruit| Tasty & Healthy| High in Protein & Dietary Fiber| G...,True,True,True,080252,080252
PRODUCT_NAME: Thanjai Natural Palm Jaggery Powder (Palm Sugar) 500g 100% Natural Traditional Made Method Pure Directly from Farmer,False,False,False,110819,310510
"PRODUCT_NAME: Fortune Superfood Punjabi Khichdi , 200g",True,False,False,210420,210690
PRODUCT_NAME: HealthyHive Cocoa Powder - Unsweetened and Dutched (250 Grams),True,True,True,180500,180500
PRODUCT_NAME: Blue Tokai Coffee Easy Pour Over Coffee Drip Bags (Dark Roast) Vienna Roast | Bold & Strong | Pack of 10 sachets | 100% Ar...,False,False,False,210111,090121
PRODUCT_NAME: Baidyanath Karela Jamun Juice | Diabetes Care| All Natural| No Sugar| Maintain Healthy Sugar Levels - 1L (Pack of 2),False,False,False,300450,121299
"PRODUCT_NAME: Markstor Ajwa Al-Saudi - Finest Ajwa Dates (Khajoor/Khajur) of Madina, Saudi Arabia - 500g",False,False,False,210120,080410
"PRODUCT_NAME: Jivo Premium Cold Pressed Kachi Ghani Pure Mustard Oil, 5 Litre | Healthy Cooking Oil for Daily use |",True,False,False,151620,151219
"PRODUCT_NAME: Nutriorg Organic Rose Water 250ml & Rose Water spray bottle 100ml Liquid | Gulab Jal For Face Toner, Skin Toner, Makeup Re...",False,False,False,300450,330499
"PRODUCT_NAME: FreshPick Rohu Fish Bengali Slices (Rui Sweetwater), 500 g",True,False,False,030273,030448
"PRODUCT_NAME: Auric Kadak Moringa Masala Tea - Black Tea from Assam & Darjeeling | Tea Masala Powder Blended with Real Spices (Cardamom,...",True,True,True,210120,210120
PRODUCT_NAME: SNN Popcorn Maize 1kg | Imported Raw Maize | Popcorn Kernels 1kg | Ready to Cook | High Expansion | Homemade Healthy Snack...,False,False,False,120890,110423
PRODUCT_NAME: Cravez Dried Sugar Free Amla Candy | Export Quality Aamla | 300 Gram | Low Processed Amla | Sugar Free | 100% Natural | No...,True,False,False,170230,170114
"PRODUCT_NAME: Borges Extra Virgin Olive Oil, 500ml",True,True,True,150920,150920
"PRODUCT_NAME: Parle 20-20 Gold Cashew Almond Cookies Pouch, 600g/604.8g (Item Weight May Vary)",False,False,False,170490,190590
"PRODUCT_NAME: Cadbury Birthday Celebrations Box, 430g",True,True,True,180632,180632
"PRODUCT_NAME: Amazon Brand - Vedaka Organic Raw Peanut, 1Kg",True,False,False,110819,110610
PRODUCT_NAME: Amazon Brand - Vedaka Organic Besan 1kg,True,True,False,110630,110610
PRODUCT_NAME: GO DESi POPz with Bits | Masala Jamun | 50 Pcs | Fruit Snacks | 400 gm,False,False,False,170490,200897
PRODUCT_NAME: Pro360 Diabetic Care Protein Powder for Diabetes - Complete and Balanced Adult Nutrition for the Dietary Management of Peo...,False,False,False,300450,210610
"PRODUCT_NAME: Weikfield Cocoa Powder, 50g",True,False,False,180500,180610
"PRODUCT_NAME: Parle Hide and Seek Black Bourbon, Chocolate, 100g",True,True,False,180620,180632
"PRODUCT_NAME: BOGATCHI Whipped Cream | Whipping Cream Powder, Whipping Cream for Cake, Premium Whipping Cream Powder, | Free One Extra W...",False,False,False,040299,190590
"PRODUCT_NAME: Jhaji Store’s Lemon, Ginger & Green Chili Mixed Pickle| Neembu Adrak Mirch Ka Khatta Achar | Tangy, Sour, Chatpata & Spicy...",False,False,False,210390,200897
"PRODUCT_NAME: VAHDAM Organic Lemon Tea with Ginger - 50 Units |100% Organic Detox Green Tea Bags | Green Tea for Weight Loss, 50 Pyramid...",False,False,False,090210,210120
PRODUCT_NAME: Solasz 100% Spanish Baby Massage Pure Olive Oil 500ml,False,False,False,330129,150920
"PRODUCT_NAME: Real Orange Fruit Power, 1L (Pack of 2)",True,True,False,200919,200911
"PRODUCT_NAME: Pro Nature Organic Tur Dal, 1kg",False,False,False,300490,110610
"PRODUCT_NAME: Britannia Vita Marie Gold Biscuits, 150g",False,False,False,190531,180632
"PRODUCT_NAME: Karachi Bakery Biscuits - Green Pista, 400g",True,True,True,190531,190531
"PRODUCT_NAME: Auric Men's Energy Tea with Pure Shilajit Resin for Stamina, Endurance & Performance | Natural Ayurvedic Herbs | Taste of ...",False,False,False,210120,130190
"PRODUCT_NAME: Nestle A+ Nourish Dahi, 400 g",False,False,False,040320,190590
"PRODUCT_NAME: Kellogg's Chocos Webs 300g with Whole Grain| With Spiderman Cut Out Mask | Source of Calcium, High in Protein, with 10 Ess...",False,False,False,100890,180632
"PRODUCT_NAME: Urban Platter Jaggery Powder, 1Kg / 35.2oz [Pure, Natural & Chemical Free]",False,False,False,330491,310560
"PRODUCT_NAME: Rajdhani Poha Mota, 500g",False,False,False,100640,190300
PRODUCT_NAME: Kinsfolk Extra Light Olive Oil (( Imported Oil from Spain )) JAR- 5.25 LTR,True,True,True,150920,150920
PRODUCT_NAME: Organic India The Original Tulsi Green Tea Antioxidant Rich (Net Wgt 100gm),True,True,True,090210,090210
"PRODUCT_NAME: Urban Platter Premium Munakka Raisins, 250g (Garnish or Add to Fruit Salads, Oatmeals, Mueslis, Trail Mixes, Ice creams, B...",False,False,False,220210,210690
"PRODUCT_NAME: Britannia Good Day Pista Badam Cookies, 200g",False,False,False,170490,190540
"PRODUCT_NAME: Amazon Brand - Vedaka Premium White Urad Split, 500g|Rich in Protein|No Cholesterol|No Additives",False,False,False,140490,190590
"PRODUCT_NAME: Auric Ashwagandha Hot Chocolate | Boosts Energy & Makes You Stronger from Inside | Protein Rich, Flavourful & Traditional...",True,True,False,180620,180690
"PRODUCT_NAME: Pure & Sure Organic Whole Wheat Atta | Healthy Food for Weight Loss | No Preservatives, No Trans Fats, High Protein Food |...",True,False,False,110100,110610
"PRODUCT_NAME: Sunfeast YiPPee! Magic Masala, Instant Noodles 240g / 270g / 280g (Pack of 4) (Weight May vary )",False,False,False,100640,110630
PRODUCT_NAME: The Indian Chai - Organic Chamomile Tea (1.75oz/ 50 Gm) | Certified Organic - Detox Tea - Calming Tisane - Herbal Tea - Ca...,False,False,False,210120,090230
PRODUCT_NAME: Haldiram's Moong Dal | Crispy Moong Dal coated with Salt | Not Spiced yet Flavorful | Favorite Teatime Snack of India | Ma...,False,False,False,210420,121293
"PRODUCT_NAME: Amul Lactose Free Milk, 250ml (Pack of 4)",True,False,False,040150,040291
"PRODUCT_NAME: Kissan Crunchy Peanut Butter | High Protein | With Perfectly Roasted Peanuts | Naturally Gluten Free, 920 g",True,False,False,180400,180620
"PRODUCT_NAME: ITC Master Chef Cheesy Corn Triangles, 320 g",False,False,False,110819,040630
PRODUCT_NAME: Timios Carrot and Cumin Sticks | Healthy Snack for Kids | Natural Energy Food Product for Toddlers | Party Snack for Schoo...,False,False,False,210420,190110
PRODUCT_NAME: Sri Sri Tattva Ojasvita Chocolate Powder - Drink Mix for Sharp Mind & Healthy Body - 500 g,True,True,False,180610,180632
"PRODUCT_NAME: TYNOR Knee Cap with Patellar Ring, Grey, XL, 1 Unit",False,False,False,401590,420321
PRODUCT_NAME: APLUS Super Saver Roasted Sooji 500 g,False,False,False,110819,130190
PRODUCT_NAME: Alkalen Water-Based Electrolyte Drink pH Alkaline 8.5 to 9.5 1 L (Pack of 12),True,False,False,220210,220600
PRODUCT_NAME: Splenda Sugar Alternative - Pack of 500 Tabs,False,False,False,300490,170113
PRODUCT_NAME: Midbreak - Sugar Free Oats Almonds Cookies | Sugar Free Oats Almonds Biscuits | Sugar Free Almond Cookies | Premium Handma...,False,False,False,170260,190531
PRODUCT_NAME: KOKO KRUNCH NESTLE Cereal 1kg | Choco Flakes made with 3 Grains and No Maida | Contains Immuno-Nutrients,False,False,False,100890,190490
PRODUCT_NAME: Ching's Hot and Sour Cook Up Soup 55g,True,False,False,210390,210410
PRODUCT_NAME: Ketofy - Coconut Flour (1kg) | 2.1g Net Carbs Per Serving | Gluten Free Atta | Fiber and Protein Rich | Easy to Use | Keto...,False,False,False,110630,080119
PRODUCT_NAME: SFT Fennel Seeds Peppermint Coated (Scented Mouth Freshner) 1 Kg,False,False,False,090812,330210
"PRODUCT_NAME: Happa Organic Fruit Puree, Veggie and Grain Puree Trial Pack of 8-100 Gram Each",False,False,False,140490,200897
"PRODUCT_NAME: Wiggles EveryDawg Dry Adult Dog Food, 1.2kg (Chicken, Oats & Vegetables)",True,True,True,230990,230990
PRODUCT_NAME: Himalayan Natives 100% Natural Gir Cow Bilona Ghee | A2 Cow Desi Ghee | A2 Ghee | Bilona Method Curd Churned Pure Ghee | P...,False,False,False,040150,151550
"PRODUCT_NAME: Manna Sprouted Ragi 200g | Baby Porridge | Baby Cereal | 100% Natural Health Mix | No Added Colour, Flavour, Additives",False,False,False,110819,121299
PRODUCT_NAME: MAYORA COFFEEJOY - Super Tasty Coffee Thins - 50g| (Pack of 10),False,False,False,210111,090190
"PRODUCT_NAME: Trust Superfine Sugar Sachets White Pouch, 1000 g",True,False,False,170230,170114
"PRODUCT_NAME: Gladful Assorted pack of Date Nut Square - A Healthy, Sugar-Free, Dates and Dry Fruits Based Dessert Bites/ Barfi/Chakki F...",False,False,False,170260,200897
"PRODUCT_NAME: Urban Platter Icing Sugar, 1Kg",True,False,False,170230,170114
PRODUCT_NAME: Early Foods - (Trial Pack) Dry Fruits & Seeds Powder - Blend of 7 Indian Super Foods 50g| Dry Fruit Powder for Kids|Dry Fr...,False,False,False,210420,190110
PRODUCT_NAME: 5:15PM Gond Katira 250g | 100% Pure & Natural Edible Gum |Tragacanth Gum| High Cooling Properties Herbal Food|Super food –...,False,False,False,170410,130190
"PRODUCT_NAME: Organic Tattva, Organic Gluten Free Sonamasuri Brown Unpolished Rice - 1Kg | All Natural, Quality Health Food , Enriched w...",False,False,False,100640,121299
PRODUCT_NAME: MTR Macaroni Elbow 400g,False,False,False,210690,110630
"PRODUCT_NAME: BNB Roasted Sesame Oil | Toasted Sesame Oil | Sesame Oil for Chinese, Japanese & Korean Cooking | Salad Dressing | Ideal f...",True,False,False,151620,151550
"PRODUCT_NAME: S&B Golden Curry Sauce Mix | Japanese Curry Mix 12 Servings (Hot) 220gm, 8.4-Ounce",True,True,True,210390,210390
PRODUCT_NAME: Delight Foods Original Agra Petha 350g | Indian Sweets | Agra Famous Petha | Mithai (Kesar Angoori Petha),False,False,False,220210,190300
